dbchar/zoomapi-java,T,0,Gradle,0,1,2020-06-05 10:31:40 UTC,2020-06-05 11:03:43 UTC,F,F,T,F,F,F,F,F,T,F,F,F,117,261,144,NA,NA,NA
dbflute-session/tmp-javatry,T,0,Maven,0,23,2019-04-17 07:12:24 UTC,2019-05-23 06:32:56 UTC,F,F,F,F,T,F,F,T,T,F,F,F,104,397,293,NA,NA,NA
dbpedia/chatbot,T,0,Maven,86,22,2017-05-08 11:32:09 UTC,2018-05-12 01:35:23 UTC,F,F,T,T,T,F,F,F,T,F,F,T,233,33093,32860,NA,NA,NA
dcrosbie/BHCC_Game,NA,NA,NA,0,2,2015-10-12 15:49:39 UTC,2015-12-18 13:50:07 UTC,T,F,F,F,F,F,F,F,T,T,F,F,46,46,0,NA,NA,NA
deanjin/houseHunter,F,1,Maven,10,4,2016-06-23 16:52:14 UTC,2017-01-25 16:14:57 UTC,F,F,F,F,T,F,F,F,T,F,F,F,55,63,8,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
denysvitali/optitravel,F,1,Gradle,5,1,2018-03-02 14:57:20 UTC,2018-06-12 20:37:29 UTC,F,F,T,F,F,F,F,F,T,F,F,F,384,400,16,Java compilation,CompilationFailed,package javafx.scene does not exist
devnull-tools/logspitter,F,1,Maven,1,1,2014-12-23 11:31:08 UTC,2018-01-25 13:24:54 UTC,F,F,F,F,T,F,F,F,T,F,F,F,37,216,179,documentation generation,MojoExecution:maven-javadoc-plugin,NA
deyvidandrades/SGC,NA,NA,NA,0,1,2019-05-06 17:58:54 UTC,2019-06-28 21:58:04 UTC,F,F,F,F,F,F,F,F,T,F,F,F,67,67,0,NA,NA,NA
dfire-datacenter/hive-udf,F,1,Maven,0,1,2019-01-02 10:57:08 UTC,2019-01-02 11:10:35 UTC,T,F,F,F,T,F,F,F,T,F,F,F,62,62,0,dependencies,DependencyResolution,NA
dhiralpandya/AlgorithmRecipe,T,0,Maven,1,2,2019-07-05 23:39:51 UTC,2020-07-19 16:17:38 UTC,F,F,F,F,T,F,F,F,T,F,F,F,438,881,443,NA,NA,NA
dick-the-deployer/dick,F,1,Maven,6,2,2015-12-09 17:40:26 UTC,2016-06-04 14:00:36 UTC,F,F,F,T,T,F,F,F,T,F,T,T,326,34170,33844,other build tool integration,MojoFailure:frontend-maven-plugin,NA
dima-fedotovs/uconverter,T,0,Maven,0,11,2017-03-28 10:17:16 UTC,2017-03-30 12:54:07 UTC,F,F,F,F,T,F,F,F,T,F,F,F,51,112,61,NA,NA,NA
dmagda/ignite_world_demo,F,1,Maven,16,6,2017-09-01 02:27:05 UTC,2017-11-15 23:28:30 UTC,F,F,F,F,T,F,F,F,T,F,F,F,20,28,8,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
dmcg/fakir,F,1,Maven,21,2,2015-04-30 21:39:39 UTC,2019-11-11 12:21:09 UTC,F,F,F,F,T,F,F,F,T,F,F,F,46,238,192,documentation generation,MojoExecution:maven-javadoc-plugin,NA
doctor-g/ggj17,T,0,Maven,1,2,2017-01-21 01:34:26 UTC,2017-01-22 20:26:17 UTC,F,F,F,F,T,F,F,F,T,F,T,F,507,863,356,NA,NA,NA
draptik/angulardemorestful,NA,NA,NA,248,227,2013-07-14 13:51:52 UTC,2015-07-04 05:15:04 UTC,F,F,F,F,T,F,F,F,T,F,F,F,230,230,0,NA,NA,NA
dubrousky/javastruct,F,1,Maven,24,7,2015-09-28 09:06:46 UTC,2020-02-07 13:52:50 UTC,F,F,F,F,T,F,F,F,T,F,T,F,65,77,12,Java compilation,MojoFailure:maven-compiler-plugin,package org.apache.mina.common does not exist
duraes-antonio/rfidmarket_POO1,T,0,Ant,0,2,2018-05-16 17:32:59 UTC,2018-06-29 18:08:10 UTC,T,F,F,F,F,F,F,F,T,T,F,F,103,159,56,NA,NA,NA
dynodao/dynodao,F,1,Maven,5,1,2019-01-08 03:01:30 UTC,2019-07-02 16:17:27 UTC,F,F,F,F,T,F,F,F,T,F,T,F,326,330,4,Java compilation,MojoExecution:maven-compiler-plugin,java.lang.ExceptionInInitializerError: com.sun.tools.javac.code.TypeTags
echocat/adam,T,0,Maven,12,16,2014-03-21 15:24:47 UTC,2020-05-11 07:13:04 UTC,F,F,F,F,T,F,F,F,T,F,F,F,239,7446,7207,NA,NA,NA
edagarli/Nicole,F,1,Maven,11,3,2016-01-22 03:13:48 UTC,2019-01-20 08:07:47 UTC,F,F,F,F,T,F,F,F,T,F,F,F,86,86,0,dependencies,DependencyResolution,NA
efe-blue/SwanSupportPlugin,NA,NA,NA,5,1,2019-05-15 11:49:38 UTC,2019-05-30 06:49:14 UTC,F,F,F,F,F,F,F,F,T,F,F,F,137,137,0,NA,NA,NA
egek92/SearchOverflow-IntelliJ,NA,NA,NA,21,2,2018-03-24 20:21:26 UTC,2018-03-24 20:58:48 UTC,F,F,F,F,F,F,F,F,T,F,F,F,22,22,0,NA,NA,NA
eiabea/LearningJavaTheStudentWay,NA,NA,NA,0,1,2015-01-24 21:33:52 UTC,2015-01-26 15:08:15 UTC,F,F,F,F,F,F,F,F,T,F,F,F,13,13,0,NA,NA,NA
emese-meder/Engineering50-Final-Project,F,1,Maven,0,7,2020-02-24 09:39:07 UTC,2020-02-28 12:28:55 UTC,F,F,F,F,T,F,F,F,T,F,F,F,101,109,8,Java compilation,MojoExecution:maven-compiler-plugin,invalid target release: 13
ericeschnei/cmos,NA,NA,NA,0,1,2018-08-27 20:31:21 UTC,2018-09-24 02:16:52 UTC,F,F,F,F,F,F,F,F,T,F,F,F,74,74,0,NA,NA,NA
etarnovskaya/Scheduler19,NA,NA,NA,0,1,2019-06-20 17:20:33 UTC,2019-06-27 17:49:00 UTC,F,F,T,F,F,F,F,F,T,F,F,F,55,55,0,NA,NA,NA
ethauvin/HttpStatus,T,0,Gradle,0,1,2015-12-04 04:20:49 UTC,2020-03-23 04:56:30 UTC,F,F,T,F,F,F,F,F,T,F,T,F,60,188,128,NA,NA,NA
everXu/beanmock,F,1,Gradle,1,1,2018-03-18 03:12:50 UTC,2018-03-24 15:21:08 UTC,F,F,T,F,F,F,F,F,T,F,F,F,36,52,16,Java compilation,CompilationFailed,package javax.annotation does not exist
ewestfal/rice-svn2git-test,F,1,Maven,0,6,2014-07-19 18:36:53 UTC,2016-03-08 23:43:22 UTC,T,F,F,F,T,F,F,T,T,F,F,F,15810,15827,17,Java compilation,MojoFailure:maven-compiler-plugin,package javax.xml.bind.annotation does not exist
exbin/bined-intellij-plugin,NA,NA,NA,25,5,2016-12-10 22:44:49 UTC,2020-05-02 15:02:56 UTC,F,F,F,F,F,F,F,F,T,F,F,F,410,410,0,NA,NA,NA
feng-zhe/SJTU_graduate_work,NA,NA,NA,0,1,2015-03-28 03:59:33 UTC,2015-05-11 14:25:19 UTC,F,F,F,F,F,F,F,F,T,F,F,F,141,141,0,NA,NA,NA
fengtaogogo/javaPractice,NA,NA,NA,0,2,2018-04-24 04:49:21 UTC,2018-05-16 02:44:41 UTC,F,F,F,F,T,F,F,T,T,F,F,F,1571,1571,0,NA,NA,NA
fishnal/Goodbye-World-HackUMBC-2017,NA,NA,NA,0,2,2017-10-08 03:26:28 UTC,2017-10-08 17:15:13 UTC,F,F,F,F,F,F,F,T,T,F,F,F,55,55,0,NA,NA,NA
fjalvingh/domui-skeleton,F,1,Maven,0,2,2018-11-01 19:42:40 UTC,2020-07-01 22:00:20 UTC,F,F,F,F,T,F,F,F,T,F,F,T,93,93,0,configuration,ProjectBuilding,NA
flamhaze5946/DHTSpider,F,1,Maven,19,13,2015-10-05 15:48:40 UTC,2017-04-05 08:29:11 UTC,F,F,F,F,T,F,F,F,T,F,F,F,32,40,8,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
flink-ci/test-environment,T,0,Maven,0,1,2019-08-02 08:56:53 UTC,2020-04-29 13:59:24 UTC,F,F,F,T,T,F,F,F,T,F,T,T,17736,122802,105066,NA,NA,NA
fluxroot/pulse,T,0,Maven,41,27,2013-06-28 18:52:06 UTC,2020-06-21 22:08:30 UTC,F,F,F,F,T,F,F,F,T,F,F,F,131,295,164,NA,NA,NA
fly-bytes/framework,T,0,Maven,5,3,2018-12-28 12:21:05 UTC,2019-03-23 02:48:05 UTC,F,F,F,F,T,F,F,F,T,F,F,F,53,115,62,NA,NA,NA
fqtransforma/UABC-2020-1-Juego-de-Mesa,NA,NA,NA,0,1,2020-05-08 18:21:19 UTC,2020-06-30 15:24:24 UTC,F,F,F,F,F,F,F,F,T,F,F,F,1179,1179,0,NA,NA,NA
frankzye1/ROSASHadoop,NA,NA,NA,1,2,2015-07-03 01:30:15 UTC,2018-11-29 07:13:44 UTC,F,F,F,F,T,F,F,F,T,F,F,F,225,225,0,NA,NA,NA
fredokun/yaw,NA,NA,NA,5,11,2016-01-18 13:18:56 UTC,2020-02-04 13:17:45 UTC,F,F,F,F,F,F,F,F,T,F,F,F,126,126,0,NA,NA,NA
ftsrg/mondo-codemodel,F,1,Maven,1,1,2014-10-02 12:25:18 UTC,2014-10-21 12:14:18 UTC,F,F,F,F,T,F,F,T,T,F,F,F,53,53,0,dependencies,DependencyResolution,NA
galliva/SNSN,NA,NA,NA,7,1,2013-11-18 15:18:18 UTC,2014-05-21 12:09:15 UTC,F,F,F,F,F,F,F,T,T,F,F,F,31,31,0,NA,NA,NA
galperie/twu-biblioteca-EllenAndAkon,NA,NA,NA,0,6,2015-06-16 18:35:49 UTC,2015-06-17 18:22:37 UTC,F,F,F,F,F,F,F,F,T,F,F,F,19,19,0,NA,NA,NA
garystafford/microservice-docker-demo-widget,F,1,Gradle,6,6,2016-07-04 15:39:05 UTC,2017-04-23 03:15:16 UTC,F,F,T,F,F,F,F,F,T,F,T,F,62,63,1,configuration,DuplicateTask,NA
garystafford/voter-service,F,1,Gradle,38,29,2016-11-12 20:43:43 UTC,2018-05-04 19:10:24 UTC,F,F,T,F,F,F,F,F,T,F,T,F,55,56,1,configuration,DuplicateTask,NA
giamir/twu-biblioteca-giamir,F,1,Gradle,0,2,2016-05-18 15:49:40 UTC,2016-06-15 16:09:19 UTC,F,F,T,F,F,F,F,F,T,F,T,F,66,67,1,build files parsing/interpretation,GroovyRuntime,NA
gjhutchison/pixelhorrorjam2016,F,1,Gradle,5,2,2016-08-29 05:28:32 UTC,2016-10-30 17:39:47 UTC,F,F,T,F,F,F,F,F,T,F,F,F,242,242,0,build files parsing/interpretation,MissingProperty,NA
glehu/MP-ANNE,NA,NA,NA,1,1,2018-01-02 01:03:03 UTC,2018-02-13 14:37:09 UTC,F,F,F,F,F,F,F,F,T,F,F,F,14,14,0,NA,NA,NA
gocd/gocd-ldap-authorization-plugin,T,0,Gradle,0,1,2020-05-28 10:26:11 UTC,2020-06-08 19:10:56 UTC,F,F,T,F,F,F,F,F,T,F,F,F,212,355,143,NA,NA,NA
googlecodelabs/recaptcha-codelab,NA,NA,NA,10,18,2017-05-09 22:48:05 UTC,2019-04-05 16:27:31 UTC,F,F,F,F,T,F,F,F,T,F,F,F,47,47,0,NA,NA,NA
gornplengs/INFO6205_102,T,0,Maven,0,1,2019-11-14 21:38:16 UTC,2019-12-08 04:48:03 UTC,F,F,F,F,T,F,F,F,T,F,F,F,222,221,17,NA,NA,NA
groboclown/p4ic4idea,F,1,Gradle,32,10,2015-02-03 18:51:06 UTC,2020-06-08 22:49:55 UTC,F,F,T,F,T,F,F,T,T,F,F,F,8005,8090,85,dependencies,ArtifactResolve,NA
gsmoffln/objektinis,NA,NA,NA,0,8,2018-06-17 04:27:23 UTC,2018-09-22 17:33:19 UTC,F,F,F,F,F,F,F,F,T,F,F,F,49,49,0,NA,NA,NA
gsvarma/Fact_Checker,T,0,Maven,2,1,2017-10-17 15:26:24 UTC,2018-07-03 13:27:21 UTC,F,F,F,F,T,F,F,F,T,F,T,F,3899,3927,28,NA,NA,NA
guoyu07/Triplogic-API,F,1,Maven,0,1,2018-03-05 08:32:47 UTC,2018-02-25 08:54:40 UTC,F,F,F,F,T,F,F,F,T,F,F,F,161,186,25,Java compilation,MojoFailure:maven-compiler-plugin,cannot find symbol
h2r/burlapcraft,F,1,Gradle,35,8,2015-06-02 22:16:34 UTC,2016-06-20 07:07:43 UTC,F,F,T,F,F,F,F,F,T,F,F,F,118,121,3,build files parsing/interpretation,PluginApplication:forge,NA
hackeryang/SwordToOffer,NA,NA,NA,49,20,2018-09-21 03:55:32 UTC,2019-07-07 14:44:11 UTC,F,F,F,F,F,F,F,F,T,F,F,F,72,72,0,NA,NA,NA
hackhu2019/offer,T,0,Maven,81,28,2019-08-15 09:24:24 UTC,2020-03-14 03:30:35 UTC,F,F,F,F,T,F,F,F,T,F,F,F,79,167,88,NA,NA,NA
haizicq/osframe,F,1,Maven,11,6,2016-06-16 06:40:53 UTC,2016-06-16 06:49:56 UTC,F,F,F,F,T,F,F,F,T,F,F,F,814,814,0,dependencies,DependencyResolution,NA
hamoid/video_export_processing,NA,NA,NA,65,11,2015-01-25 12:52:51 UTC,2018-05-21 20:20:49 UTC,T,F,F,F,F,F,F,T,T,F,F,F,59,59,0,NA,NA,NA
haquangtan84/dtw,T,0,Maven,0,1,2013-08-27 22:21:56 UTC,2014-06-24 06:51:58 UTC,F,F,F,F,T,F,F,T,T,F,F,F,7148,7156,8,NA,NA,NA
harry0198/InfoHeads-mvn,F,1,Maven,3,2,2019-05-04 15:16:00 UTC,2020-06-09 08:58:32 UTC,F,F,F,F,T,F,F,F,T,F,F,F,83,89,11,Java compilation,MojoFailure:maven-compiler-plugin,no suitable constructor found for ItemBuilder(java.util.Optional<org.bukkit.Material>)
hash-X/FlatBuffer,F,1,Maven,1,1,2015-09-13 15:43:25 UTC,2015-12-05 11:08:46 UTC,F,F,F,F,T,F,F,F,T,F,F,F,76,86,10,Java compilation,MojoFailure:maven-compiler-plugin,package com.google.protobuf does not exist
hbritto/olympicsUmbrella,NA,NA,NA,0,1,2016-11-26 18:26:06 UTC,2016-12-11 01:46:04 UTC,F,F,F,F,F,F,F,F,T,F,F,F,20,20,0,NA,NA,NA
heirteir/AutoEye,NA,NA,NA,15,9,2018-04-19 21:38:21 UTC,2018-10-15 15:56:47 UTC,F,F,F,F,T,F,F,F,T,F,F,F,143,143,0,NA,NA,NA
henjue/vue-for-idea,NA,NA,NA,320,44,2015-12-25 12:49:30 UTC,2017-05-13 07:01:39 UTC,F,F,F,F,F,F,F,F,T,F,T,F,103,103,0,NA,NA,NA
hflicka/ecg-dsp-tool,NA,NA,NA,0,3,2014-03-13 09:57:26 UTC,2014-03-13 18:42:20 UTC,F,F,F,F,F,F,F,F,T,F,F,F,36,36,0,NA,NA,NA
hfut-dmic-spidertools/spidergirls,NA,NA,NA,3,5,2015-10-10 14:28:51 UTC,2015-10-26 00:42:01 UTC,F,F,F,F,T,F,F,F,T,F,F,F,33,33,0,NA,NA,NA
hgao3/Trio,T,0,Maven,1,3,2018-05-28 14:01:09 UTC,2018-08-02 18:06:10 UTC,F,F,F,T,T,F,F,F,T,F,F,T,168,27399,27231,NA,NA,NA
hivemq/hivemq-community-edition,F,1,Gradle,426,115,2019-04-01 15:29:54 UTC,2020-07-17 18:20:27 UTC,F,F,T,F,F,F,F,F,T,F,T,F,1758,2702,944,Java compilation,CompilationFailed,method does not override or implement a method from a supertype
hivemq/hivemq-extension-sdk,NA,NA,NA,9,1,2018-12-10 17:07:56 UTC,2020-07-20 15:30:57 UTC,F,F,F,F,F,F,F,F,T,F,F,F,314,314,0,NA,NA,NA
hivemq/hivemq-mqtt-client,NA,NA,NA,317,63,2018-01-02 21:15:55 UTC,2020-07-07 20:55:36 UTC,F,F,F,F,F,F,F,F,T,F,T,F,980,980,0,NA,NA,NA
holisticon/web-security-sample,F,1,Maven,6,3,2016-07-13 16:26:24 UTC,2020-07-01 18:53:31 UTC,F,F,F,T,T,F,F,F,T,F,T,T,197,43080,42883,other build tool integration,MojoFailure:frontend-maven-plugin,NA
hortonworks/streamline,T,0,Maven,147,94,2015-05-14 17:56:13 UTC,2020-07-20 08:59:17 UTC,T,F,F,T,T,F,F,T,T,F,T,T,2183,42595,40412,NA,NA,NA
humingfeng/BigOnlineShopping,NA,NA,NA,2,1,2018-05-05 15:12:42 UTC,2020-07-01 19:48:21 UTC,T,F,F,F,T,F,F,F,T,F,F,F,1533,1533,0,NA,NA,NA
icesphere/battle-tech-domination,T,0,Maven,1,1,2016-02-07 01:13:57 UTC,2016-10-08 17:22:06 UTC,F,F,F,F,T,F,F,F,T,F,F,F,436,1170,734,NA,NA,NA
icesphere/star-realms-simulator,NA,NA,NA,10,5,2015-11-12 13:45:10 UTC,2016-12-14 13:51:43 UTC,F,F,F,F,F,F,F,F,T,F,F,F,241,241,0,NA,NA,NA
iorga-group/debattons,T,0,Maven,9,5,2017-07-11 16:16:09 UTC,2020-06-06 14:30:41 UTC,F,F,F,T,T,F,F,F,T,F,F,T,600,80306,79706,NA,NA,NA
irinaf/java_tmp,NA,NA,NA,0,1,2016-02-22 10:00:52 UTC,2016-04-06 11:33:46 UTC,F,F,T,F,F,F,F,F,T,F,F,F,87,87,0,NA,NA,NA
isdiegoalves/flatpack-beanio,T,0,Maven,2,1,2018-10-23 18:03:33 UTC,2018-10-23 18:05:37 UTC,F,F,F,F,T,F,F,F,T,F,T,F,309,531,222,NA,NA,NA
iservport/helianto,F,1,Maven,0,1,2015-10-22 13:21:25 UTC,2020-06-18 15:52:26 UTC,F,F,F,F,T,F,F,T,T,F,F,F,596,596,0,dependencies,DependencyResolution,NA
iterate-ch/cyberduck,F,1,Maven,877,100,2017-01-20 14:16:34 UTC,2020-07-23 04:17:57 UTC,T,F,F,T,T,F,F,F,T,F,T,F,6930,15864,8934,other build tool integration,MojoExecution:maven-antrun-plugin,NA
jakuubkoo/JDABotBase,T,0,Maven,4,1,2020-05-18 10:52:24 UTC,2020-05-18 12:35:22 UTC,F,F,F,F,T,F,F,F,T,F,F,F,31,42,13,NA,NA,NA
jamesluozhiwei/face-search,NA,NA,NA,2,1,2019-12-07 09:27:06 UTC,2020-01-28 23:13:35 UTC,F,F,F,F,T,F,F,F,T,F,F,F,85,85,0,NA,NA,NA
jaycekon/Spring-Blog,F,1,Gradle,31,11,2018-01-09 10:00:58 UTC,2018-01-23 14:18:33 UTC,F,F,T,F,F,F,F,F,T,F,F,F,175,303,128,Java compilation,CompilationFailed,unmappable character (0xE6) for encoding US-ASCII
jenkinsci/composer-dependency-analysis-plugin,F,1,Maven,0,2,2016-09-28 21:04:30 UTC,2016-09-09 13:42:35 UTC,F,F,F,F,T,F,F,F,T,F,F,F,246,277,31,Java compilation,MojoFailure:maven-compiler-plugin,package javax.xml.bind.annotation does not exist
jenkinsci/http-request-plugin,F,1,Maven,115,122,2012-11-07 08:03:37 UTC,2020-04-16 18:22:06 UTC,F,F,F,F,T,F,F,F,T,F,F,F,113,171,58,Java compilation,MojoFailure:maven-compiler-plugin,java.nio.file.NoSuchFileException: /tmp/build/jenkinsci_http-request-plugin/target/classes/META-INF/annotations/hudson.Extension
jenkinsci/testdroid-run-in-cloud-plugin,F,1,Maven,0,18,2016-01-20 13:04:26 UTC,2020-07-16 07:49:20 UTC,F,F,F,F,T,F,F,F,T,F,F,F,72,130,58,Java compilation,MojoFailure:maven-compiler-plugin,java.nio.file.NoSuchFileException: /tmp/build/jenkinsci_testdroid-run-in-cloud-plugin/target/classes/META-INF/annotations/hudson.Extension
jenkinsci/ws-execution-manager-plugin,F,1,Gradle,0,1,2018-12-03 17:07:29 UTC,2019-08-16 10:56:21 UTC,F,F,T,F,F,F,F,F,T,F,F,F,93,94,1,other build tool integration,PluginApplication:jpi,NA
jeongsunlee/designPattern,NA,NA,NA,0,1,2017-02-05 12:11:17 UTC,2017-02-06 03:07:46 UTC,F,F,F,F,F,F,F,F,T,F,F,F,29,29,0,NA,NA,NA
jerkar/jeka,T,0,Ant,50,7,2015-04-11 09:21:57 UTC,2020-06-30 18:34:48 UTC,T,F,F,F,F,F,F,T,T,F,T,F,549,871,322,NA,NA,NA
jerkar/springboot-plugin,NA,NA,NA,1,1,2015-11-09 18:21:14 UTC,2020-06-30 11:31:12 UTC,F,F,F,F,F,F,F,T,T,F,T,F,67,67,0,NA,NA,NA
jianlins/RuSH,F,1,Maven,0,2,2016-11-21 03:46:53 UTC,2020-02-16 06:16:13 UTC,F,F,F,F,T,F,F,F,T,F,F,F,61,61,0,dependencies,DependencyResolution,NA
jingea/JvmArgsGenerate,NA,NA,NA,1,3,2017-06-23 09:46:49 UTC,2017-06-30 10:33:48 UTC,F,F,T,F,T,F,F,F,T,F,F,F,117,117,0,NA,NA,NA
jinxinchen/uploadAndDownload,T,0,Maven,1,1,2017-09-18 11:50:57 UTC,2017-09-18 11:56:52 UTC,F,F,F,F,T,F,F,F,T,F,F,F,74,154,86,NA,NA,NA
jkremlacek/Merlin,NA,NA,NA,0,2,2017-04-07 07:02:31 UTC,2019-05-31 11:05:40 UTC,F,F,F,F,F,F,F,F,T,F,F,F,34,34,0,NA,NA,NA
jmrozanec/cron-utils-scheduler,F,1,Maven,5,2,2017-05-20 19:45:09 UTC,2017-05-23 17:37:22 UTC,F,F,F,F,T,F,F,F,T,F,F,F,18,40,22,uncategorized,MojoExecution:retrolambda-maven-plugin,NA
jorisrietveld/NHLStenden_Modules_Java1_2_3,NA,NA,NA,0,2,2017-10-06 06:59:40 UTC,2018-12-28 23:04:15 UTC,F,F,F,F,F,F,F,F,T,F,F,F,1111,1111,0,NA,NA,NA
joschahenningsen/TchiboHack,NA,NA,NA,0,1,2019-03-21 16:28:52 UTC,2019-03-23 14:03:00 UTC,F,F,F,F,F,F,F,F,T,F,F,F,103,103,0,NA,NA,NA
josesamuel/logviewer,NA,NA,NA,27,7,2017-09-09 05:15:41 UTC,2019-08-28 17:43:46 UTC,F,F,F,F,F,F,F,F,T,F,F,F,77,77,0,NA,NA,NA
joshden/JUnit4IntelliJ,NA,NA,NA,0,3,2017-01-17 00:28:48 UTC,2017-01-17 00:52:55 UTC,F,F,F,F,F,F,F,F,T,F,F,F,15,15,0,NA,NA,NA
joshlong/selfies,T,0,Maven,1,1,2015-05-24 10:44:54 UTC,2015-05-24 16:37:02 UTC,F,F,F,F,T,F,F,F,T,F,F,F,21,55,34,NA,NA,NA
jpvelsamy/sparrow,F,1,Maven,0,3,2017-02-02 16:19:50 UTC,2019-01-28 09:47:15 UTC,F,F,F,F,T,F,F,T,T,F,F,F,495,495,0,uncategorized,Internal,NA
ju5t1nhhh/personspringclouddemo,F,1,Maven,2,1,2017-10-20 01:52:21 UTC,2017-10-23 13:35:54 UTC,F,F,F,F,T,F,F,F,T,F,F,F,82,82,0,configuration,ProjectBuilding,NA
jugsaar/jugsaar-47-java-after-x,NA,NA,NA,0,1,2019-07-20 08:39:29 UTC,2019-07-31 07:02:15 UTC,F,F,F,F,T,F,F,F,T,F,F,F,52,52,0,NA,NA,NA
julioapm/ProgramacaoOO_2018_2,NA,NA,NA,2,1,2018-08-15 02:00:28 UTC,2018-11-27 00:41:50 UTC,F,F,F,F,F,F,F,F,T,F,F,F,266,266,0,NA,NA,NA
juutas/rakotulkki,F,1,Maven,0,1,2015-02-01 13:13:12 UTC,2015-05-24 04:59:20 UTC,F,F,T,T,T,F,F,F,T,F,F,T,153,34648,34495,other build tool integration,MojoFailure:frontend-maven-plugin,NA
kayler-renslow/arma-intellij-plugin,NA,NA,NA,41,7,2016-01-01 18:05:49 UTC,2019-01-13 04:08:19 UTC,F,F,F,F,F,F,F,F,T,F,F,F,381,381,0,NA,NA,NA
kenrui-group/packetbroker,F,1,Maven,6,4,2018-04-21 17:56:56 UTC,2018-06-24 05:07:47 UTC,F,F,F,F,T,F,F,F,T,F,F,F,86,111,25,Java compilation,MojoFailure:maven-compiler-plugin,package javax.annotation does not exist
kesavany/scim-prov,F,1,Maven,0,1,2018-04-11 05:55:23 UTC,2018-04-11 07:02:40 UTC,F,F,F,F,T,F,F,F,T,F,F,F,148,84,0,uncategorized,PluginExecution:maven-scr-plugin,NA
kiastu/TrueInsight,F,1,Maven,0,4,2015-05-09 03:13:45 UTC,2015-05-10 19:19:51 UTC,T,F,F,F,T,F,F,T,T,F,F,F,267,111,2,Java compilation,MojoFailure:maven-compiler-plugin,package com.google.gson.annotations does not exist
kiliczsh/cse3063f17p1_mkilic_obayraktar_masakalli,NA,NA,NA,2,1,2017-10-19 20:56:51 UTC,2018-01-04 15:21:00 UTC,F,F,F,F,F,F,F,T,T,F,F,F,61,61,0,NA,NA,NA
killbill/killbill,F,1,Maven,2124,518,2012-10-21 20:55:05 UTC,2020-07-18 05:10:39 UTC,F,F,F,F,T,F,F,F,T,F,F,F,2622,3772,1150,Java compilation,MojoFailure:maven-compiler-plugin,bootstrap class path not set in conjunction with -source 8
killbill/killbill-dwolla-plugin,F,1,Maven,0,1,2016-08-10 17:46:15 UTC,2017-04-25 13:48:28 UTC,F,F,F,F,T,F,F,F,T,F,T,F,75,75,0,dependencies,DependencyResolution,NA
killbill/killbill-payeezy-plugin,F,1,Maven,0,1,2016-08-26 01:22:51 UTC,2016-09-09 03:08:17 UTC,F,F,F,F,T,F,F,F,T,F,T,F,59,71,12,Java compilation,MojoFailure:maven-compiler-plugin,"To suppress warnings about obsolete options, use -Xlint:-options."
killbill/killbill-plugin-api,T,0,Maven,3,15,2013-06-14 12:49:06 UTC,2020-02-06 18:56:34 UTC,F,F,F,F,T,F,F,F,T,F,F,F,136,321,185,NA,NA,NA
kirikprotocol/RSM,F,1,Gradle,2,2,2018-02-21 07:14:35 UTC,2018-06-09 08:27:34 UTC,F,F,T,F,F,F,F,F,T,F,F,F,71,72,1,build files parsing/interpretation,MissingProperty,NA
kirkwood-cis-171-master/Ellio,NA,NA,NA,0,1,2018-04-20 04:30:12 UTC,2018-04-20 04:30:46 UTC,F,F,F,F,F,F,F,T,T,F,F,F,68,68,0,NA,NA,NA
kirkwood-cis-171/Ellio,NA,NA,NA,0,1,2017-04-05 12:53:58 UTC,2017-04-05 12:55:01 UTC,F,F,F,F,F,F,F,T,T,F,F,F,68,68,0,NA,NA,NA
kmahyyg/mremoteng-decrypt,NA,NA,NA,41,9,2019-05-11 09:09:49 UTC,2019-08-02 06:34:49 UTC,F,F,F,F,F,F,F,F,T,F,F,F,15,15,0,NA,NA,NA
krasa/krasa-jaxb-tools-example,F,1,Maven,3,6,2013-03-13 18:31:42 UTC,2017-11-01 12:09:15 UTC,F,F,F,F,T,F,F,F,T,F,F,F,130,194,64,Java compilation,MojoFailure:maven-compiler-plugin,package javax.xml.bind.annotation does not exist
krixano/worldcraft,F,1,Gradle,5,1,2015-09-21 20:35:45 UTC,2018-05-11 17:25:30 UTC,F,F,T,F,F,F,F,F,T,F,F,F,93,93,0,build files parsing/interpretation,CustomMessageMissingMethod,NA
kyrptonaught/DiggusMaximus,T,0,Gradle,3,2,2019-09-11 01:32:54 UTC,2020-07-09 01:24:15 UTC,F,F,T,F,F,F,F,F,T,F,F,F,45,101,56,NA,NA,NA
lamfire/hydra,F,1,Maven,3,5,2013-12-17 06:10:08 UTC,2015-04-25 08:24:28 UTC,F,F,F,F,T,F,F,F,T,F,F,F,83,83,0,dependencies,DependencyResolution,NA
lancelothk/BSPAT,NA,NA,NA,1,1,2013-11-23 04:32:45 UTC,2018-09-14 05:25:14 UTC,F,F,T,F,F,F,F,F,T,F,F,F,360,360,0,NA,NA,NA
lassana/webometrics-parser,NA,NA,NA,3,1,2016-02-03 11:00:33 UTC,2016-03-22 13:08:58 UTC,F,F,F,F,F,F,F,F,T,F,F,F,17,17,0,NA,NA,NA
